,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
203,Situation d'activité,Unable to determine,2018,total_causes,3.3357262028591657,6.305698776377955,2.9234657195217544,3.747986686196577,137,Total number of causes supported,Average number of causes supported,10,NL,
204,Situation d'activité,Employé.e,2018,total_causes,2.9893044268327884,4.6995590228835065,2.713960599644353,3.2646482540212247,281,Total number of causes supported,Average number of causes supported,11,PE,
205,Situation d'activité,Au chômage,2018,total_causes,1.7218881417307426,21.491516256588284,0.9965841246025212,2.447192158858964,11,Total number of causes supported,Average number of causes supported,11,PE,...
206,Situation d'activité,Pas dans la population active,2018,total_causes,3.1918834573455266,4.20932949074185,2.9285487885776718,3.4552181261133814,246,Total number of causes supported,Average number of causes supported,11,PE,
207,Situation d'activité,Unable to determine,2018,total_causes,2.3966554964253413,7.384551782553879,2.0497766288044716,2.7435343640462104,60,Total number of causes supported,Average number of causes supported,11,PE,
208,Situation d'activité,Employé.e,2018,total_causes,2.7556751755149493,3.368444846106565,2.5737446576791982,2.9376056933507013,422,Total number of causes supported,Average number of causes supported,12,NS,
209,Situation d'activité,Au chômage,2018,total_causes,2.113631357807612,17.60871567431402,1.3841654232106588,2.8430972924045657,17,Total number of causes supported,Average number of causes supported,12,NS,*
210,Situation d'activité,Pas dans la population active,2018,total_causes,2.9691390248060925,3.7779046303742536,2.7492874329321384,3.1889906166800466,361,Total number of causes supported,Average number of causes supported,12,NS,
211,Situation d'activité,Unable to determine,2018,total_causes,2.935030663678522,7.284730736563798,2.51597256557717,3.3540887617798743,80,Total number of causes supported,Average number of causes supported,12,NS,
212,Situation d'activité,Employé.e,2018,total_causes,2.51458260835836,3.492654559319281,2.34244743056816,2.6867177861485603,424,Total number of causes supported,Average number of causes supported,13,NB,
213,Situation d'activité,Au chômage,2018,total_causes,1.6715742393960105,33.07368786912541,0.5880057075683871,2.7551427712236336,4,Total number of causes supported,Average number of causes supported,13,NB,...
214,Situation d'activité,Pas dans la population active,2018,total_causes,2.7624746573193555,3.861186508147029,2.5534164733147198,2.971532841323992,333,Total number of causes supported,Average number of causes supported,13,NB,
215,Situation d'activité,Unable to determine,2018,total_causes,2.9830789252322294,7.667819092165063,2.53476245639184,3.4313953940726183,76,Total number of causes supported,Average number of causes supported,13,NB,
216,Situation d'activité,Employé.e,2018,total_causes,2.408938350312366,2.5030271393083066,2.290759615786301,2.5271170848384297,763,Total number of causes supported,Average number of causes supported,24,QC,
217,Situation d'activité,Au chômage,2018,total_causes,2.29847234204134,11.074713237630284,1.7995650371230505,2.7973796469596297,34,Total number of causes supported,Average number of causes supported,24,QC,
218,Situation d'activité,Pas dans la population active,2018,total_causes,2.5231142230884447,2.552757222956425,2.396874940883776,2.6493535052931136,587,Total number of causes supported,Average number of causes supported,24,QC,
219,Situation d'activité,Unable to determine,2018,total_causes,2.3691137661532493,6.239969808119103,2.079368402283344,2.6588591300231545,125,Total number of causes supported,Average number of causes supported,24,QC,
