,Unnamed: 0,Unnamed: 0.1,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
605,605,605,Personal income category,25 000 $ à 49 999 $,2018,gs1datot,252.54239049214425,12.075637596149786,192.7711252724809,312.31365571180766,505,Total amount of donations,Average total amount of donations,QC,,
606,606,606,Personal income category,"50,000 $ a 74,999 $",2018,gs1datot,239.52819723059352,14.085834455012007,173.39990351928398,305.6564909419031,327,Total amount of donations,Average total amount of donations,QC,,
607,607,607,Personal income category,75 000 $ à 99 999 $,2018,gs1datot,421.2891161045012,39.20023298546103,97.60828641650272,744.9699457924997,150,Total amount of donations,Average total amount of donations,QC,,...
608,608,608,Personal income category,100 000 $ à 124 999 $,2018,gs1datot,310.2472034553566,20.436692487882823,185.9771238212347,434.51728308947855,64,Total amount of donations,Average total amount of donations,QC,,*
609,609,609,Personal income category,125 000 $ et plus,2018,gs1datot,752.3039990829751,20.96333270187844,443.2020181044723,1061.4059800614777,70,Total amount of donations,Average total amount of donations,QC,,*
610,610,610,Frequency of religious attendance,Au moins 1 fois par semaine,2018,gs1datot,2357.249425614297,15.49729864377348,1641.2550152198455,3073.243836008749,193,Total amount of donations,Average total amount of donations,AB,,
611,611,611,Frequency of religious attendance,Au moins 1 fois par mois,2018,gs1datot,1037.769278413796,20.60180024145036,618.7306372249889,1456.807919602603,93,Total amount of donations,Average total amount of donations,AB,,*
612,612,612,Frequency of religious attendance,Au moins 3 fois par mois,2018,gs1datot,696.871158534317,31.35774974890925,268.5737253723645,1125.1685916962697,66,Total amount of donations,Average total amount of donations,AB,,*
613,613,613,Frequency of religious attendance,1 ou 2 fois par an,2018,gs1datot,477.2983513684425,29.68163503237109,199.63034252635825,754.966360210527,108,Total amount of donations,Average total amount of donations,AB,,*
614,614,614,Frequency of religious attendance,Pas du tout,2018,gs1datot,427.0826030402535,9.899686000364397,344.2156459082084,509.9495601722985,462,Total amount of donations,Average total amount of donations,AB,,
615,615,615,Frequency of religious attendance,Au moins 1 fois par semaine,2018,gs1datot,1276.1498826592046,8.296051790961606,1068.6483874343583,1483.6513778840506,630,Total amount of donations,Average total amount of donations,AT,,
616,616,616,Frequency of religious attendance,Au moins 1 fois par mois,2018,gs1datot,534.1416073934537,11.779648083753273,410.82067031134216,657.4625444755652,294,Total amount of donations,Average total amount of donations,AT,,
617,617,617,Frequency of religious attendance,Au moins 3 fois par mois,2018,gs1datot,329.2515837245985,11.372958486952212,255.85946631488247,402.6437011343145,312,Total amount of donations,Average total amount of donations,AT,,
618,618,618,Frequency of religious attendance,1 ou 2 fois par an,2018,gs1datot,297.3264145283568,16.07136084200505,203.6707096289376,390.982119427776,470,Total amount of donations,Average total amount of donations,AT,,
619,619,619,Frequency of religious attendance,Pas du tout,2018,gs1datot,237.17512608356284,8.898462300732229,195.81020539238503,278.54004677474063,1224,Total amount of donations,Average total amount of donations,AT,,
620,620,620,Frequency of religious attendance,Au moins 1 fois par semaine,2018,gs1datot,1930.8508394064745,11.598453100274241,1491.9192000987268,2369.782478714222,243,Total amount of donations,Average total amount of donations,BC,,
621,621,621,Frequency of religious attendance,Au moins 1 fois par mois,2018,gs1datot,781.3459635467378,22.40279540699571,438.2673260500311,1124.4246010434445,87,Total amount of donations,Average total amount of donations,BC,,*
622,622,622,Frequency of religious attendance,Au moins 3 fois par mois,2018,gs1datot,541.8349802858423,19.843955634851838,331.0967262418904,752.5732343297948,99,Total amount of donations,Average total amount of donations,BC,,*
623,623,623,Frequency of religious attendance,1 ou 2 fois par an,2018,gs1datot,428.18735843318274,17.165432923171608,284.12958653438596,572.2451303319796,158,Total amount of donations,Average total amount of donations,BC,,*
624,624,624,Frequency of religious attendance,Pas du tout,2018,gs1datot,353.14425451308205,9.240888901347905,289.1834401164003,417.1050689097638,825,Total amount of donations,Average total amount of donations,BC,,
625,625,625,Frequency of religious attendance,Au moins 1 fois par semaine,2018,gs1datot,1285.2313135205761,7.109253171619938,1106.148722344218,1464.3139046969338,614,Total amount of donations,Average total amount of donations,ON,,
626,626,626,Frequency of religious attendance,Au moins 1 fois par mois,2018,gs1datot,766.7018125420402,14.256392686322265,552.4698677635134,980.9337573205667,319,Total amount of donations,Average total amount of donations,ON,,
627,627,627,Frequency of religious attendance,Au moins 3 fois par mois,2018,gs1datot,585.5482247199941,14.502255165759196,419.1125956416986,751.9838537982896,321,Total amount of donations,Average total amount of donations,ON,,
628,628,628,Frequency of religious attendance,1 ou 2 fois par an,2018,gs1datot,389.40846615254907,14.381903974597444,279.6419538998492,499.17497840524885,434,Total amount of donations,Average total amount of donations,ON,,
629,629,629,Frequency of religious attendance,Pas du tout,2018,gs1datot,345.6072578378037,6.822546607327904,299.39284321530937,391.82167246029775,1355,Total amount of donations,Average total amount of donations,ON,,
630,630,630,Frequency of religious attendance,Au moins 1 fois par semaine,2018,gs1datot,1764.8096266054288,10.08690377018454,1415.9073263101016,2113.7119269007558,314,Total amount of donations,Average total amount of donations,PR,,
631,631,631,Frequency of religious attendance,Au moins 1 fois par mois,2018,gs1datot,902.0621830276954,14.737680175273962,641.4986135796464,1162.625752475744,157,Total amount of donations,Average total amount of donations,PR,,
632,632,632,Frequency of religious attendance,Au moins 3 fois par mois,2018,gs1datot,687.6620508091945,23.01368608024978,377.48523457989165,997.8388670384976,125,Total amount of donations,Average total amount of donations,PR,,*
633,633,633,Frequency of religious attendance,1 ou 2 fois par an,2018,gs1datot,450.81359095158064,20.333805740840486,271.14847511960306,630.4787067835581,196,Total amount of donations,Average total amount of donations,PR,,*
634,634,634,Frequency of religious attendance,Pas du tout,2018,gs1datot,291.8002617758617,7.899915092409429,246.61922508061497,336.98129847110863,664,Total amount of donations,Average total amount of donations,PR,,
635,635,635,Frequency of religious attendance,Au moins 1 fois par semaine,2018,gs1datot,659.8809209952523,17.043932938754846,439.444434807712,880.3174071827922,141,Total amount of donations,Average total amount of donations,QC,,*
636,636,636,Frequency of religious attendance,Au moins 1 fois par mois,2018,gs1datot,355.0121807583803,26.31910915441259,171.8809009045507,538.1434606122099,90,Total amount of donations,Average total amount of donations,QC,,*
637,637,637,Frequency of religious attendance,Au moins 3 fois par mois,2018,gs1datot,277.88036389549626,18.660966000495176,176.24611743490445,379.51461035608804,146,Total amount of donations,Average total amount of donations,QC,,*
638,638,638,Frequency of religious attendance,1 ou 2 fois par an,2018,gs1datot,294.830057680785,27.990324558806705,133.08620533477472,456.57391002679526,273,Total amount of donations,Average total amount of donations,QC,,*
639,639,639,Frequency of religious attendance,Pas du tout,2018,gs1datot,162.09119519361548,7.074045616934121,139.61745418696972,184.56493620026126,747,Total amount of donations,Average total amount of donations,QC,,
640,640,640,Statut d'immigration,Né.e au Canada,2018,gs1datot,927.3494422235277,9.558125195699331,753.6236819826843,1101.0752024643707,755,Total amount of donations,Average total amount of donations,AB,,
641,641,641,Statut d'immigration,Naturalisé.e,2018,gs1datot,1094.9815325302325,27.43691647200201,506.15118243514786,1683.8118826253174,164,Total amount of donations,Average total amount of donations,AB,,*
642,642,642,Statut d'immigration,Non canadien.ne,2018,gs1datot,324.5323998265806,36.87842803486549,89.95911310603529,559.105686547126,13,Total amount of donations,Average total amount of donations,AB,,...
643,643,643,Statut d'immigration,Unknown,2018,gs1datot,578.220505367476,21.752058256683426,331.7063072948907,824.7347034400614,81,Total amount of donations,Average total amount of donations,AB,,*
644,644,644,Statut d'immigration,Né.e au Canada,2018,gs1datot,453.5608442863282,5.181447786960729,407.4996947618756,499.62199381078085,2782,Total amount of donations,Average total amount of donations,AT,,
645,645,645,Statut d'immigration,Naturalisé.e,2018,gs1datot,489.9971488929869,19.049612324354502,307.0490984296913,672.9451993562826,90,Total amount of donations,Average total amount of donations,AT,,*
646,646,646,Statut d'immigration,Non canadien.ne,2018,gs1datot,741.9579519957625,51.025778077949674,-0.06445623124466238,1483.9803602227698,22,Total amount of donations,Average total amount of donations,AT,,...
647,647,647,Statut d'immigration,Unknown,2018,gs1datot,714.7324582527733,15.916125543040035,491.7714331985736,937.693483306973,318,Total amount of donations,Average total amount of donations,AT,,
648,648,648,Statut d'immigration,Né.e au Canada,2018,gs1datot,634.7820315007425,8.63160646863542,527.3919065459536,742.1721564555313,1002,Total amount of donations,Average total amount of donations,BC,,
649,649,649,Statut d'immigration,Naturalisé.e,2018,gs1datot,735.1882397464168,11.710659265304892,566.444376669497,903.9321028233363,388,Total amount of donations,Average total amount of donations,BC,,
650,650,650,Statut d'immigration,Non canadien.ne,2018,gs1datot,296.1241422720267,32.611859436372264,106.84730583378746,485.4009787102658,35,Total amount of donations,Average total amount of donations,BC,,*
651,651,651,Statut d'immigration,Unknown,2018,gs1datot,519.4690856982737,19.663595482025077,319.2660171991078,719.6721541974396,107,Total amount of donations,Average total amount of donations,BC,,*
652,652,652,Statut d'immigration,Né.e au Canada,2018,gs1datot,613.0289635851515,5.52753088347632,546.6148680199926,679.4430591503103,2190,Total amount of donations,Average total amount of donations,ON,,
653,653,653,Statut d'immigration,Naturalisé.e,2018,gs1datot,592.9869076682485,7.344987511831063,507.6210402574679,678.352775079029,804,Total amount of donations,Average total amount of donations,ON,,
654,654,654,Statut d'immigration,Non canadien.ne,2018,gs1datot,433.29927356074603,27.307520371709828,201.3898917281441,665.2086553933477,75,Total amount of donations,Average total amount of donations,ON,,*
655,655,655,Statut d'immigration,Unknown,2018,gs1datot,804.4609478973928,28.696397754024616,352.0006878801357,1256.9212079146496,220,Total amount of donations,Average total amount of donations,ON,,*
656,656,656,Statut d'immigration,Né.e au Canada,2018,gs1datot,735.9454926612924,6.999917581632463,634.9768152717484,836.9141700508362,1261,Total amount of donations,Average total amount of donations,PR,,
657,657,657,Statut d'immigration,Naturalisé.e,2018,gs1datot,778.5873244066005,21.730370995415033,446.98118619018913,1110.1934626230118,161,Total amount of donations,Average total amount of donations,PR,,*
658,658,658,Statut d'immigration,Non canadien.ne,2018,gs1datot,1309.4670346579048,61.826619331287134,-277.318236876386,2896.252306192196,24,Total amount of donations,Average total amount of donations,PR,,...
659,659,659,Statut d'immigration,Unknown,2018,gs1datot,867.836475340721,18.75913934123409,548.7569774291993,1186.9159732522423,153,Total amount of donations,Average total amount of donations,PR,,*
660,660,660,Statut d'immigration,Né.e au Canada,2018,gs1datot,248.37555714302502,9.490168215419262,202.17674004216838,294.5743742438816,1221,Total amount of donations,Average total amount of donations,QC,,
661,661,661,Statut d'immigration,Naturalisé.e,2018,gs1datot,305.4780028168828,16.734775741272227,205.28256889309293,405.6734367406726,148,Total amount of donations,Average total amount of donations,QC,,*
662,662,662,Statut d'immigration,Non canadien.ne,2018,gs1datot,175.7743712570291,36.45738132622698,50.17452293233772,301.3742195817204,32,Total amount of donations,Average total amount of donations,QC,,...
