,refDate,geo,subSector,valNorm_Goods,valNorm_Membership,valNorm_Investments,valNorm_HouseDons,valNorm_CorpDons,valNorm_Government,valNorm_Households,valNormP_Goods,valNormP_Membership,valNormP_Investments,valNormP_HouseDons,valNormP_CorpDons,valNormP_Government,valNormP_Households,label_Goods,label_Membership,label_Investments,label_HouseDons,label_CorpDons,label_Government,label_Households,label_Goods_FR,label_Membership_FR,label_Investments_FR,label_HouseDons_FR,label_CorpDons_FR,label_Government_FR,label_Households_FR
368,2015-01-01,PE,Institutions gouvernementales à but non lucratif,134000000,,2000000,,21000000,678000000,,1.9705882352941175,,1.0,,2.333333333333333,1.364185110663984,,$134.0M,,$2.0M,,$21.0M,$678.0M,,134.0 M$,,2.0 M$,,21.0 M$,678.0 M$,
369,2015-01-01,QC,Organismes communautaires à but non lucratif,3720000000,,725000000,,783000000,4838000000,,1.4599686028257457,,2.065527065527065,,1.2773246329526915,1.295661489019818,,$3.7B,,$725.0M,,$783.0M,$4.8B,,3.7 G$,,725.0 M$,,783.0 M$,4.8 G$,
370,2015-01-01,QC,institutions commerciales à but non lucratif,4772000000,2230000000.0,280000000,,0,116000000,30000000.0,1.264440911499735,1.8144833197721728,1.238938053097345,,,1.0943396226415094,1.875,$4.8B,$2.2B,$280.0M,,,$116.0M,$30.0M,4.8 G$,2.2 G$,280.0 M$,,,116.0 M$,30.0 M$
371,2015-01-01,QC,Institutions gouvernementales à but non lucratif,5108000000,,65000000,,554000000,26768000000,,1.3523960815462006,,0.3155339805825243,,1.0970297029702971,1.330086956521739,,$5.1B,,$65.0M,,$554.0M,$26.8B,,5.1 G$,,65.0 M$,,554.0 M$,26.8 G$,
372,2015-01-01,SK,Organismes communautaires à but non lucratif,456000000,,89000000,,96000000,517000000,,1.7882352941176471,,2.5428571428571427,,1.5737704918032789,1.7766323024054982,,$456.0M,,$89.0M,,$96.0M,$517.0M,,456.0 M$,,89.0 M$,,96.0 M$,517.0 M$,
373,2015-01-01,SK,institutions commerciales à but non lucratif,575000000,269000000.0,34000000,,0,14000000,4000000.0,1.2609649122807018,1.8053691275167785,1.2592592592592593,,,1.0769230769230769,2.0,$575.0M,$269.0M,$34.0M,,,$14.0M,$4.0M,575.0 M$,269.0 M$,34.0 M$,,,14.0 M$,4.0 M$
374,2015-01-01,SK,Institutions gouvernementales à but non lucratif,959000000,,13000000,,170000000,4363000000,,1.5007824726134584,,0.6842105263157895,,1.6504854368932038,1.3265430221951962,,$959.0M,,$13.0M,,$170.0M,$4.4B,,959.0 M$,,13.0 M$,,170.0 M$,4.4 G$,
375,2015-01-01,YT,Organismes communautaires à but non lucratif,29000000,,6000000,,6000000,31000000,,1.6111111111111112,,2.0,,1.5,1.8235294117647056,,$29.0M,,$6.0M,,$6.0M,$31.0M,,29.0 M$,,6.0 M$,,6.0 M$,31.0 M$,
376,2015-01-01,YT,institutions commerciales à but non lucratif,20000000,9000000.0,1000000,,0,0,0.0,1.1764705882352942,1.5,1.0,,,,,$20.0M,$9.0M,$1.0M,,,,,20.0 M$,9.0 M$,1.0 M$,,,,
377,2015-01-01,YT,Institutions gouvernementales à but non lucratif,8000000,,1000000,,1000000,116000000,,1.3333333333333333,,1.0,,1.0,1.380952380952381,,$8.0M,,$1.0M,,$1.0M,$116.0M,,8.0 M$,,1.0 M$,,1.0 M$,116.0 M$,
378,2016-01-01,AB,Organismes communautaires à but non lucratif,1819000000,,313000000,,358000000,2026000000,,1.707981220657277,,2.129251700680272,,1.3984375,1.0845824411134903,,$1.8B,,$313.0M,,$358.0M,$2.0B,,1.8 G$,,313.0 M$,,358.0 M$,2.0 G$,
379,2016-01-01,AB,institutions commerciales à but non lucratif,3224000000,1689000000.0,193000000,,0,69000000,21000000.0,1.4782209995414948,2.37887323943662,1.484615384615385,,,1.1311475409836065,2.333333333333333,$3.2B,$1.7B,$193.0M,,,$69.0M,$21.0M,3.2 G$,1.7 G$,193.0 M$,,,69.0 M$,21.0 M$
380,2016-01-01,AB,Institutions gouvernementales à but non lucratif,3342000000,,145000000,,360000000,17890000000,,1.4030226700251889,,1.7682926829268293,,0.997229916897507,1.5651793525809274,,$3.3B,,$145.0M,,$360.0M,$17.9B,,3.3 G$,,145.0 M$,,360.0 M$,17.9 G$,
381,2016-01-01,BC,Organismes communautaires à but non lucratif,2380000000,,410000000,,468000000,2100000000,,1.5751158173395103,,1.9711538461538465,,1.2892561983471074,1.3291139240506329,,$2.4B,,$410.0M,,$468.0M,$2.1B,,2.4 G$,,410.0 M$,,468.0 M$,2.1 G$,
382,2016-01-01,BC,institutions commerciales à but non lucratif,4308000000,2257000000.0,257000000,,0,93000000,28000000.0,1.5797579757975797,2.5416666666666665,1.5766871165644172,,,1.207792207792208,2.333333333333333,$4.3B,$2.3B,$257.0M,,,$93.0M,$28.0M,4.3 G$,2.3 G$,257.0 M$,,,93.0 M$,28.0 M$
383,2016-01-01,BC,Institutions gouvernementales à but non lucratif,5135000000,,156000000,,470000000,17362000000,,1.701457919151756,,0.9936305732484076,,1.3505747126436782,1.4388000331482556,,$5.1B,,$156.0M,,$470.0M,$17.4B,,5.1 G$,,156.0 M$,,470.0 M$,17.4 G$,
384,2016-01-01,CA,Organismes communautaires à but non lucratif,17392000000,6718000000.0,2994000000,8706000000.0,3417000000,17154000000,,1.5541059780180502,1.3302970297029704,1.9403758911211928,1.0237535277516463,1.2693164933135217,1.245570723206506,,$17.4B,$6.7B,$3.0B,$8.7B,$3.4B,$17.2B,,17.4 G$,6.7 G$,3.0 G$,8.7 G$,3.4 G$,17.2 G$,
385,2016-01-01,CA,institutions commerciales à but non lucratif,24773000000,12980000000.0,1480000000,,0,534000000,161000000.0,1.402536375474155,2.2562141491395797,1.4015151515151516,,,1.0744466800804828,2.090909090909091,$24.8B,$13.0B,$1.5B,,,$534.0M,$161.0M,24.8 G$,13.0 G$,1.5 G$,,,534.0 M$,161.0 M$
386,2016-01-01,CA,Institutions gouvernementales à but non lucratif,33588000000,,1283000000,4143000000.0,3477000000,116086000000,,1.5436371156762718,,1.3462749213011542,1.1912018401380104,1.2187171398527863,1.3700049566879884,,$33.6B,,$1.3B,$4.1B,$3.5B,$116.1B,,33.6 G$,,1.3 G$,4.1 G$,3.5 G$,116.1 G$,
387,2016-01-01,MB,Organismes communautaires à but non lucratif,760000000,,131000000,,150000000,508000000,,1.6926503340757235,,2.1129032258064515,,1.3888888888888888,2.065040650406504,,$760.0M,,$131.0M,,$150.0M,$508.0M,,760.0 M$,,131.0 M$,,150.0 M$,508.0 M$,
388,2016-01-01,MB,institutions commerciales à but non lucratif,753000000,394000000.0,45000000,,0,16000000,5000000.0,1.3303886925795052,2.141304347826087,1.3235294117647058,,,1.0,2.5,$753.0M,$394.0M,$45.0M,,,$16.0M,$5.0M,753.0 M$,394.0 M$,45.0 M$,,,16.0 M$,5.0 M$
389,2016-01-01,MB,Institutions gouvernementales à but non lucratif,1001000000,,28000000,,128000000,3852000000,,1.503003003003003,,0.9032258064516128,,1.3333333333333333,1.1366184715255236,,$1.0B,,$28.0M,,$128.0M,$3.9B,,1.0 G$,,28.0 M$,,128.0 M$,3.9 G$,
390,2016-01-01,NB,Organismes communautaires à but non lucratif,245000000,,42000000,,48000000,237000000,,1.4848484848484849,,1.826086956521739,,1.2,1.3389830508474576,,$245.0M,,$42.0M,,$48.0M,$237.0M,,245.0 M$,,42.0 M$,,48.0 M$,237.0 M$,
391,2016-01-01,NB,institutions commerciales à but non lucratif,558000000,292000000.0,33000000,,0,12000000,4000000.0,1.4271099744245523,2.2992125984251968,1.434782608695652,,,1.0909090909090908,2.0,$558.0M,$292.0M,$33.0M,,,$12.0M,$4.0M,558.0 M$,292.0 M$,33.0 M$,,,12.0 M$,4.0 M$
392,2016-01-01,NB,Institutions gouvernementales à but non lucratif,617000000,,40000000,,60000000,2124000000,,1.1980582524271846,,3.333333333333333,,1.3333333333333333,1.317617866004963,,$617.0M,,$40.0M,,$60.0M,$2.1B,,617.0 M$,,40.0 M$,,60.0 M$,2.1 G$,
393,2016-01-01,NL,Organismes communautaires à but non lucratif,171000000,,29000000,,34000000,52000000,,1.7272727272727273,,2.071428571428572,,1.4166666666666667,1.181818181818182,,$171.0M,,$29.0M,,$34.0M,$52.0M,,171.0 M$,,29.0 M$,,34.0 M$,52.0 M$,
394,2016-01-01,NL,institutions commerciales à but non lucratif,377000000,198000000.0,23000000,,0,8000000,2000000.0,1.4901185770750989,2.414634146341464,1.5333333333333334,,,1.1428571428571428,2.0,$377.0M,$198.0M,$23.0M,,,$8.0M,$2.0M,377.0 M$,198.0 M$,23.0 M$,,,8.0 M$,2.0 M$
395,2016-01-01,NL,Institutions gouvernementales à but non lucratif,607000000,,10000000,,10000000,3169000000,,1.3081896551724137,,1.0,,2.5,1.5580137659783675,,$607.0M,,$10.0M,,$10.0M,$3.2B,,607.0 M$,,10.0 M$,,10.0 M$,3.2 G$,
396,2016-01-01,NS,Organismes communautaires à but non lucratif,407000000,,70000000,,80000000,696000000,,1.4181184668989546,,1.75,,1.1594202898550725,1.4777070063694266,,$407.0M,,$70.0M,,$80.0M,$696.0M,,407.0 M$,,70.0 M$,,80.0 M$,696.0 M$,
397,2016-01-01,NS,institutions commerciales à but non lucratif,625000000,327000000.0,37000000,,0,13000000,4000000.0,1.5862944162436547,2.5546875,1.5416666666666667,,,1.181818181818182,2.0,$625.0M,$327.0M,$37.0M,,,$13.0M,$4.0M,625.0 M$,327.0 M$,37.0 M$,,,13.0 M$,4.0 M$
398,2016-01-01,NS,Institutions gouvernementales à but non lucratif,1182000000,,44000000,,93000000,2429000000,,1.3633217993079585,,1.0,,1.1071428571428572,0.9747191011235956,,$1.2B,,$44.0M,,$93.0M,$2.4B,,1.2 G$,,44.0 M$,,93.0 M$,2.4 G$,
399,2016-01-01,NT,Organismes communautaires à but non lucratif,35000000,,6000000,,7000000,22000000,,1.5909090909090908,,2.0,,1.1666666666666667,1.2222222222222223,,$35.0M,,$6.0M,,$7.0M,$22.0M,,35.0 M$,,6.0 M$,,7.0 M$,22.0 M$,
400,2016-01-01,NT,institutions commerciales à but non lucratif,87000000,46000000.0,5000000,,0,2000000,1000000.0,1.380952380952381,2.1904761904761907,1.25,,,1.0,inf,$87.0M,$46.0M,$5.0M,,,$2.0M,$1.0M,87.0 M$,46.0 M$,5.0 M$,,,2.0 M$,1.0 M$
401,2016-01-01,NT,Institutions gouvernementales à but non lucratif,82000000,,0,,0,327000000,,1.4642857142857142,,,,,1.635,,$82.0M,,,,,$327.0M,,82.0 M$,,,,,327.0 M$,
402,2016-01-01,NU,Organismes communautaires à but non lucratif,31000000,,5000000,,6000000,37000000,,1.4761904761904765,,1.6666666666666667,,1.0,1.681818181818182,,$31.0M,,$5.0M,,$6.0M,$37.0M,,31.0 M$,,5.0 M$,,6.0 M$,37.0 M$,
403,2016-01-01,NU,institutions commerciales à but non lucratif,43000000,22000000.0,3000000,,0,1000000,0.0,1.34375,2.2,1.5,,,1.0,,$43.0M,$22.0M,$3.0M,,,$1.0M,,43.0 M$,22.0 M$,3.0 M$,,,1.0 M$,
404,2016-01-01,NU,Institutions gouvernementales à but non lucratif,7000000,,0,,0,35000000,,1.4,,,,,1.1666666666666667,,$7.0M,,,,,$35.0M,,7.0 M$,,,,,35.0 M$,
405,2016-01-01,ON,Organismes communautaires à but non lucratif,7200000000,,1241000000,,1413000000,5791000000,,1.5263938944244222,,1.9121725731895225,,1.246031746031746,1.097403827932537,,$7.2B,,$1.2B,,$1.4B,$5.8B,,7.2 G$,,1.2 G$,,1.4 G$,5.8 G$,
406,2016-01-01,ON,institutions commerciales à but non lucratif,8971000000,4701000000.0,536000000,,0,193000000,58000000.0,1.329430942501482,2.1387625113739763,1.3267326732673268,,,1.0157894736842106,2.0,$9.0B,$4.7B,$536.0M,,,$193.0M,$58.0M,9.0 G$,4.7 G$,536.0 M$,,,193.0 M$,58.0 M$
407,2016-01-01,ON,Institutions gouvernementales à but non lucratif,15218000000,,566000000,,1689000000,33601000000,,1.6370481927710845,,1.455012853470437,,1.302235929067078,1.2225658564983264,,$15.2B,,$566.0M,,$1.7B,$33.6B,,15.2 G$,,566.0 M$,,1.7 G$,33.6 G$,
408,2016-01-01,PE,Organismes communautaires à but non lucratif,47000000,,8000000,,9000000,42000000,,1.3823529411764706,,1.6,,1.125,1.5555555555555556,,$47.0M,,$8.0M,,$9.0M,$42.0M,,47.0 M$,,8.0 M$,,9.0 M$,42.0 M$,
409,2016-01-01,PE,institutions commerciales à but non lucratif,72000000,38000000.0,4000000,,0,2000000,0.0,1.1612903225806452,1.9,1.0,,,1.0,,$72.0M,$38.0M,$4.0M,,,$2.0M,,72.0 M$,38.0 M$,4.0 M$,,,2.0 M$,
410,2016-01-01,PE,Institutions gouvernementales à but non lucratif,137000000,,4000000,,19000000,807000000,,2.014705882352941,,2.0,,2.111111111111111,1.6237424547283703,,$137.0M,,$4.0M,,$19.0M,$807.0M,,137.0 M$,,4.0 M$,,19.0 M$,807.0 M$,
411,2016-01-01,QC,Organismes communautaires à but non lucratif,3794000000,,653000000,,746000000,5067000000,,1.489010989010989,,1.8603988603988604,,1.2169657422512234,1.356989823245849,,$3.8B,,$653.0M,,$746.0M,$5.1B,,3.8 G$,,653.0 M$,,746.0 M$,5.1 G$,
412,2016-01-01,QC,institutions commerciales à but non lucratif,5168000000,2708000000.0,309000000,,0,111000000,34000000.0,1.3693693693693694,2.203417412530513,1.3672566371681416,,,1.0471698113207548,2.125,$5.2B,$2.7B,$309.0M,,,$111.0M,$34.0M,5.2 G$,2.7 G$,309.0 M$,,,111.0 M$,34.0 M$
413,2016-01-01,QC,Institutions gouvernementales à but non lucratif,5274000000,,278000000,,534000000,30155000000,,1.3963463065925337,,1.3495145631067962,,1.0574257425742577,1.498385093167702,,$5.3B,,$278.0M,,$534.0M,$30.2B,,5.3 G$,,278.0 M$,,534.0 M$,30.2 G$,
414,2016-01-01,SK,Organismes communautaires à but non lucratif,472000000,,81000000,,92000000,544000000,,1.8509803921568628,,2.3142857142857145,,1.5081967213114753,1.8694158075601373,,$472.0M,,$81.0M,,$92.0M,$544.0M,,472.0 M$,,81.0 M$,,92.0 M$,544.0 M$,
415,2016-01-01,SK,institutions commerciales à but non lucratif,565000000,296000000.0,34000000,,0,12000000,4000000.0,1.2390350877192982,1.9865771812080537,1.2592592592592593,,,0.9230769230769232,2.0,$565.0M,$296.0M,$34.0M,,,$12.0M,$4.0M,565.0 M$,296.0 M$,34.0 M$,,,12.0 M$,4.0 M$
416,2016-01-01,SK,Institutions gouvernementales à but non lucratif,976000000,,11000000,,113000000,4217000000,,1.5273865414710486,,0.5789473684210527,,1.0970873786407769,1.282152629978717,,$976.0M,,$11.0M,,$113.0M,$4.2B,,976.0 M$,,11.0 M$,,113.0 M$,4.2 G$,
417,2016-01-01,YT,Organismes communautaires à but non lucratif,31000000,,5000000,,6000000,32000000,,1.7222222222222223,,1.6666666666666667,,1.5,1.8823529411764703,,$31.0M,,$5.0M,,$6.0M,$32.0M,,31.0 M$,,5.0 M$,,6.0 M$,32.0 M$,
418,2016-01-01,YT,institutions commerciales à but non lucratif,21000000,11000000.0,1000000,,0,0,0.0,1.2352941176470589,1.8333333333333333,1.0,,,,,$21.0M,$11.0M,$1.0M,,,,,21.0 M$,11.0 M$,1.0 M$,,,,
419,2016-01-01,YT,Institutions gouvernementales à but non lucratif,10000000,,1000000,,1000000,118000000,,1.6666666666666667,,1.0,,1.0,1.4047619047619049,,$10.0M,,$1.0M,,$1.0M,$118.0M,,10.0 M$,,1.0 M$,,1.0 M$,118.0 M$,
420,2017-01-01,AB,Organismes communautaires à but non lucratif,1914000000,,407000000,,353000000,2054000000,,1.7971830985915491,,2.768707482993197,,1.37890625,1.0995717344753748,,$1.9B,,$407.0M,,$353.0M,$2.1B,,1.9 G$,,407.0 M$,,353.0 M$,2.1 G$,
421,2017-01-01,AB,institutions commerciales à but non lucratif,3147000000,1787000000.0,221000000,,0,70000000,18000000.0,1.4429160935350756,2.516901408450704,1.7,,,1.147540983606557,2.0,$3.1B,$1.8B,$221.0M,,,$70.0M,$18.0M,3.1 G$,1.8 G$,221.0 M$,,,70.0 M$,18.0 M$
422,2017-01-01,AB,Institutions gouvernementales à but non lucratif,3408000000,,136000000,,376000000,16261000000,,1.4307304785894206,,1.6585365853658536,,1.0415512465373962,1.4226596675415573,,$3.4B,,$136.0M,,$376.0M,$16.3B,,3.4 G$,,136.0 M$,,376.0 M$,16.3 G$,
423,2017-01-01,BC,Organismes communautaires à but non lucratif,2537000000,,539000000,,468000000,1891000000,,1.6790205162144276,,2.5913461538461537,,1.2892561983471074,1.1968354430379746,,$2.5B,,$539.0M,,$468.0M,$1.9B,,2.5 G$,,539.0 M$,,468.0 M$,1.9 G$,
424,2017-01-01,BC,institutions commerciales à but non lucratif,4448000000,2526000000.0,313000000,,0,98000000,25000000.0,1.6310964429776311,2.8445945945945947,1.9202453987730064,,,1.2727272727272727,2.083333333333333,$4.4B,$2.5B,$313.0M,,,$98.0M,$25.0M,4.4 G$,2.5 G$,313.0 M$,,,98.0 M$,25.0 M$
425,2017-01-01,BC,Institutions gouvernementales à but non lucratif,5434000000,,182000000,,519000000,17161000000,,1.8005301524188204,,1.1592356687898089,,1.4913793103448276,1.4221430347227977,,$5.4B,,$182.0M,,$519.0M,$17.2B,,5.4 G$,,182.0 M$,,519.0 M$,17.2 G$,
426,2017-01-01,CA,Organismes communautaires à but non lucratif,18451000000,7078000000.0,3921000000,9878000000.0,3401000000,18636000000,,1.648735591099991,1.4015841584158415,2.5411535968891767,1.161571025399812,1.263372956909361,1.3531803659599186,,$18.5B,$7.1B,$3.9B,$9.9B,$3.4B,$18.6B,,18.5 G$,7.1 G$,3.9 G$,9.9 G$,3.4 G$,18.6 G$,
427,2017-01-01,CA,institutions commerciales à but non lucratif,24726000000,14043000000.0,1740000000,,0,547000000,140000000.0,1.399875445847251,2.4409873109681905,1.6477272727272727,,,1.1006036217303825,1.818181818181818,$24.7B,$14.0B,$1.7B,,,$547.0M,$140.0M,24.7 G$,14.0 G$,1.7 G$,,,547.0 M$,140.0 M$
428,2017-01-01,CA,Institutions gouvernementales à but non lucratif,35420000000,,1012000000,4218000000.0,3894000000,119948000000,,1.6278321614044764,,1.061909758656873,1.2127659574468086,1.3648790746582544,1.415582882904147,,$35.4B,,$1.0B,$4.2B,$3.9B,$119.9B,,35.4 G$,,1.0 G$,4.2 G$,3.9 G$,119.9 G$,
429,2017-01-01,MB,Organismes communautaires à but non lucratif,809000000,,172000000,,149000000,499000000,,1.801781737193764,,2.774193548387097,,1.3796296296296295,2.0284552845528454,,$809.0M,,$172.0M,,$149.0M,$499.0M,,809.0 M$,,172.0 M$,,149.0 M$,499.0 M$,
430,2017-01-01,MB,institutions commerciales à but non lucratif,720000000,409000000.0,51000000,,0,16000000,4000000.0,1.2720848056537102,2.222826086956522,1.5,,,1.0,2.0,$720.0M,$409.0M,$51.0M,,,$16.0M,$4.0M,720.0 M$,409.0 M$,51.0 M$,,,16.0 M$,4.0 M$
431,2017-01-01,MB,Institutions gouvernementales à but non lucratif,1013000000,,22000000,,135000000,4851000000,,1.521021021021021,,0.7096774193548387,,1.40625,1.4313956919445263,,$1.0B,,$22.0M,,$135.0M,$4.9B,,1.0 G$,,22.0 M$,,135.0 M$,4.9 G$,
432,2017-01-01,NB,Organismes communautaires à but non lucratif,263000000,,56000000,,48000000,249000000,,1.593939393939394,,2.4347826086956523,,1.2,1.4067796610169492,,$263.0M,,$56.0M,,$48.0M,$249.0M,,263.0 M$,,56.0 M$,,48.0 M$,249.0 M$,
433,2017-01-01,NB,institutions commerciales à but non lucratif,554000000,315000000.0,39000000,,0,12000000,3000000.0,1.4168797953964194,2.4803149606299213,1.6956521739130437,,,1.0909090909090908,1.5,$554.0M,$315.0M,$39.0M,,,$12.0M,$3.0M,554.0 M$,315.0 M$,39.0 M$,,,12.0 M$,3.0 M$
434,2017-01-01,NB,Institutions gouvernementales à but non lucratif,642000000,,23000000,,84000000,2286000000,,1.2466019417475729,,1.9166666666666667,,1.8666666666666667,1.4181141439205955,,$642.0M,,$23.0M,,$84.0M,$2.3B,,642.0 M$,,23.0 M$,,84.0 M$,2.3 G$,
435,2017-01-01,NL,Organismes communautaires à but non lucratif,183000000,,39000000,,34000000,53000000,,1.8484848484848484,,2.7857142857142856,,1.4166666666666667,1.2045454545454546,,$183.0M,,$39.0M,,$34.0M,$53.0M,,183.0 M$,,39.0 M$,,34.0 M$,53.0 M$,
436,2017-01-01,NL,institutions commerciales à but non lucratif,380000000,216000000.0,27000000,,0,8000000,2000000.0,1.5019762845849802,2.6341463414634148,1.8,,,1.1428571428571428,2.0,$380.0M,$216.0M,$27.0M,,,$8.0M,$2.0M,380.0 M$,216.0 M$,27.0 M$,,,8.0 M$,2.0 M$
437,2017-01-01,NL,Institutions gouvernementales à but non lucratif,615000000,,18000000,,14000000,2809000000,,1.325431034482759,,1.8,,3.5,1.3810226155358898,,$615.0M,,$18.0M,,$14.0M,$2.8B,,615.0 M$,,18.0 M$,,14.0 M$,2.8 G$,
438,2017-01-01,NS,Organismes communautaires à but non lucratif,425000000,,90000000,,78000000,722000000,,1.480836236933798,,2.25,,1.1304347826086956,1.5329087048832273,,$425.0M,,$90.0M,,$78.0M,$722.0M,,425.0 M$,,90.0 M$,,78.0 M$,722.0 M$,
439,2017-01-01,NS,institutions commerciales à but non lucratif,625000000,355000000.0,44000000,,0,14000000,4000000.0,1.5862944162436547,2.7734375,1.8333333333333333,,,1.2727272727272727,2.0,$625.0M,$355.0M,$44.0M,,,$14.0M,$4.0M,625.0 M$,355.0 M$,44.0 M$,,,14.0 M$,4.0 M$
440,2017-01-01,NS,Institutions gouvernementales à but non lucratif,1211000000,,43000000,,103000000,3453000000,,1.3967704728950403,,0.9772727272727272,,1.2261904761904765,1.3856340288924558,,$1.2B,,$43.0M,,$103.0M,$3.5B,,1.2 G$,,43.0 M$,,103.0 M$,3.5 G$,
441,2017-01-01,NT,Organismes communautaires à but non lucratif,38000000,,8000000,,7000000,28000000,,1.7272727272727273,,2.6666666666666665,,1.1666666666666667,1.5555555555555556,,$38.0M,,$8.0M,,$7.0M,$28.0M,,38.0 M$,,8.0 M$,,7.0 M$,28.0 M$,
442,2017-01-01,NT,institutions commerciales à but non lucratif,75000000,42000000.0,5000000,,0,2000000,0.0,1.1904761904761905,2.0,1.25,,,1.0,,$75.0M,$42.0M,$5.0M,,,$2.0M,,75.0 M$,42.0 M$,5.0 M$,,,2.0 M$,
443,2017-01-01,NT,Institutions gouvernementales à but non lucratif,84000000,,0,,0,289000000,,1.5,,,,,1.445,,$84.0M,,,,,$289.0M,,84.0 M$,,,,,289.0 M$,
444,2017-01-01,NU,Organismes communautaires à but non lucratif,33000000,,7000000,,6000000,40000000,,1.5714285714285714,,2.333333333333333,,1.0,1.818181818181818,,$33.0M,,$7.0M,,$6.0M,$40.0M,,33.0 M$,,7.0 M$,,6.0 M$,40.0 M$,
445,2017-01-01,NU,institutions commerciales à but non lucratif,42000000,24000000.0,3000000,,0,1000000,0.0,1.3125,2.4,1.5,,,1.0,,$42.0M,$24.0M,$3.0M,,,$1.0M,,42.0 M$,24.0 M$,3.0 M$,,,1.0 M$,
446,2017-01-01,NU,Institutions gouvernementales à but non lucratif,9000000,,0,,0,37000000,,1.8,,,,,1.2333333333333334,,$9.0M,,,,,$37.0M,,9.0 M$,,,,,37.0 M$,
447,2017-01-01,ON,Organismes communautaires à but non lucratif,7694000000,,1635000000,,1419000000,6997000000,,1.631121475514098,,2.5192604006163326,,1.2513227513227514,1.3259427705135494,,$7.7B,,$1.6B,,$1.4B,$7.0B,,7.7 G$,,1.6 G$,,1.4 G$,7.0 G$,
448,2017-01-01,ON,institutions commerciales à but non lucratif,8894000000,5051000000.0,626000000,,0,197000000,50000000.0,1.3180201541197392,2.297998180163785,1.5495049504950495,,,1.0368421052631578,1.7241379310344829,$8.9B,$5.1B,$626.0M,,,$197.0M,$50.0M,8.9 G$,5.1 G$,626.0 M$,,,197.0 M$,50.0 M$
449,2017-01-01,ON,Institutions gouvernementales à but non lucratif,16239000000,,449000000,,1899000000,39056000000,,1.7468803786574871,,1.154241645244216,,1.464148033924441,1.4210449716198517,,$16.2B,,$449.0M,,$1.9B,$39.1B,,16.2 G$,,449.0 M$,,1.9 G$,39.1 G$,
450,2017-01-01,PE,Organismes communautaires à but non lucratif,51000000,,11000000,,9000000,44000000,,1.5,,2.2,,1.125,1.6296296296296295,,$51.0M,,$11.0M,,$9.0M,$44.0M,,51.0 M$,,11.0 M$,,9.0 M$,44.0 M$,
451,2017-01-01,PE,institutions commerciales à but non lucratif,72000000,41000000.0,5000000,,0,2000000,0.0,1.1612903225806452,2.05,1.25,,,1.0,,$72.0M,$41.0M,$5.0M,,,$2.0M,,72.0 M$,41.0 M$,5.0 M$,,,2.0 M$,
452,2017-01-01,PE,Institutions gouvernementales à but non lucratif,148000000,,2000000,,24000000,719000000,,2.176470588235294,,1.0,,2.6666666666666665,1.4466800804828974,,$148.0M,,$2.0M,,$24.0M,$719.0M,,148.0 M$,,2.0 M$,,24.0 M$,719.0 M$,
453,2017-01-01,QC,Organismes communautaires à but non lucratif,3974000000,,844000000,,733000000,5472000000,,1.5596546310832025,,2.4045584045584047,,1.1957585644371942,1.4654525977504018,,$4.0B,,$844.0M,,$733.0M,$5.5B,,4.0 G$,,844.0 M$,,733.0 M$,5.5 G$,
454,2017-01-01,QC,institutions commerciales à but non lucratif,5197000000,2952000000.0,366000000,,0,115000000,29000000.0,1.3770535241123476,2.401952807160293,1.6194690265486726,,,1.0849056603773586,1.8125,$5.2B,$3.0B,$366.0M,,,$115.0M,$29.0M,5.2 G$,3.0 G$,366.0 M$,,,115.0 M$,29.0 M$
455,2017-01-01,QC,Institutions gouvernementales à but non lucratif,5595000000,,124000000,,599000000,28290000000,,1.4813343923749007,,0.6019417475728155,,1.186138613861386,1.4057142857142857,,$5.6B,,$124.0M,,$599.0M,$28.3B,,5.6 G$,,124.0 M$,,599.0 M$,28.3 G$,
456,2017-01-01,SK,Organismes communautaires à but non lucratif,498000000,,106000000,,91000000,554000000,,1.952941176470588,,3.0285714285714285,,1.4918032786885247,1.9037800687285225,,$498.0M,,$106.0M,,$91.0M,$554.0M,,498.0 M$,,106.0 M$,,91.0 M$,554.0 M$,
457,2017-01-01,SK,institutions commerciales à but non lucratif,551000000,313000000.0,39000000,,0,12000000,3000000.0,1.2083333333333333,2.100671140939597,1.4444444444444444,,,0.9230769230769232,1.5,$551.0M,$313.0M,$39.0M,,,$12.0M,$3.0M,551.0 M$,313.0 M$,39.0 M$,,,12.0 M$,3.0 M$
458,2017-01-01,SK,Institutions gouvernementales à but non lucratif,1010000000,,13000000,,140000000,4614000000,,1.5805946791862284,,0.6842105263157895,,1.3592233009708738,1.4028580115536635,,$1.0B,,$13.0M,,$140.0M,$4.6B,,1.0 G$,,13.0 M$,,140.0 M$,4.6 G$,
459,2017-01-01,YT,Organismes communautaires à but non lucratif,32000000,,7000000,,6000000,33000000,,1.7777777777777777,,2.333333333333333,,1.5,1.9411764705882355,,$32.0M,,$7.0M,,$6.0M,$33.0M,,32.0 M$,,7.0 M$,,6.0 M$,33.0 M$,
460,2017-01-01,YT,institutions commerciales à but non lucratif,21000000,12000000.0,1000000,,0,0,0.0,1.2352941176470589,2.0,1.0,,,,,$21.0M,$12.0M,$1.0M,,,,,21.0 M$,12.0 M$,1.0 M$,,,,
461,2017-01-01,YT,Institutions gouvernementales à but non lucratif,12000000,,0,,1000000,122000000,,2.0,,0.0,,1.0,1.4523809523809523,,$12.0M,,,,$1.0M,$122.0M,,12.0 M$,,,,1.0 M$,122.0 M$,
