,Group,Attribute,Year,QuestionNo.,Estimate,cv,CI Lower,CI Upper,Unweightedn,QuestionText,QuestionGroup,Region,Province,Marker
778,Immigration status (dcit2),Non canadien.ne,2013,total_causes,2.2957096955081897,13.792067084333432,1.6751344892513425,2.916284901765037,20,Total number of causes supported,Average number of causes supported,46,MB,
779,Immigration status (dcit2),Unknown,2013,total_causes,2.5327600029720507,7.501848784490334,2.160359348073066,2.9051606578710354,47,Total number of causes supported,Average number of causes supported,46,MB,
780,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.666867204198798,2.5463620438480774,2.533769785214848,2.799964623182749,760,Total number of causes supported,Average number of causes supported,47,SK,
781,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.4759988900324585,11.627954184594506,1.9117095467457728,3.0402882333191443,40,Total number of causes supported,Average number of causes supported,47,SK,
782,Immigration status (dcit2),Non canadien.ne,2013,total_causes,2.378803792374011,11.686343327862206,1.8339432550830737,2.923664329664948,13,Total number of causes supported,Average number of causes supported,47,SK,...
783,Immigration status (dcit2),Unknown,2013,total_causes,2.5443194574236494,10.929792348136273,1.9992753595164097,3.089363555330889,33,Total number of causes supported,Average number of causes supported,47,SK,
784,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.550037551759387,2.328754563188113,2.433646823440403,2.6664282800783714,680,Total number of causes supported,Average number of causes supported,48,AB,
785,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.514803692348749,5.472335045941061,2.24507642050742,2.784530964190078,146,Total number of causes supported,Average number of causes supported,48,AB,
786,Immigration status (dcit2),Non canadien.ne,2013,total_causes,2.279306006693728,22.26989650633719,1.284430074151674,3.2741819392357816,11,Total number of causes supported,Average number of causes supported,48,AB,...
787,Immigration status (dcit2),Unknown,2013,total_causes,2.1280473718520634,10.8262935385858,1.6764939053763888,2.579600838327738,51,Total number of causes supported,Average number of causes supported,48,AB,
788,Immigration status (dcit2),Né.e au Canada,2013,total_causes,2.3806785114026194,2.07412202524711,2.283899062163948,2.477457960641291,1023,Total number of causes supported,Average number of causes supported,59,BC,
789,Immigration status (dcit2),Naturalisé.e,2013,total_causes,2.5494790447777587,3.644374832518192,2.3673737486371147,2.731584340918402,330,Total number of causes supported,Average number of causes supported,59,BC,
790,Immigration status (dcit2),Non canadien.ne,2013,total_causes,2.116266847597079,12.695439021075291,1.5896845642144686,2.6428491309796898,33,Total number of causes supported,Average number of causes supported,59,BC,
791,Immigration status (dcit2),Unknown,2013,total_causes,2.375253243168418,7.036412982430562,2.047679312493777,2.702827173843059,110,Total number of causes supported,Average number of causes supported,59,BC,
792,All,,2013,total_causes,2.07018823743828,0.8544947830617846,2.03551715958178,2.10485931529478,-,Total number of causes supported,Average number of causes supported,CA,,...
793,All,,2013,total_causes,2.118311895697743,0.9711636770400736,2.077990976250741,2.158632815144745,-,Total number of causes supported,Average number of causes supported,CA (without QC),,...
794,All,,2013,total_causes,2.1390346712112307,2.539938859323576,2.032549489193537,2.245519853228924,1038,Total number of causes supported,Average number of causes supported,AB,,
795,All,,2013,total_causes,2.343228906447347,1.3821639861116353,2.279751031417768,2.406706781476926,4001,Total number of causes supported,Average number of causes supported,AT,,
796,All,,2013,total_causes,1.883923116376858,2.406744683224416,1.7950559592604365,1.9727902734932796,1818,Total number of causes supported,Average number of causes supported,BC,,
797,All,,2013,total_causes,2.1394859802922026,1.5123192198271482,2.0760696645397854,2.20290229604462,3036,Total number of causes supported,Average number of causes supported,ON,,
798,All,,2013,total_causes,2.208691138760173,1.77231874809119,2.1319682561932867,2.2854140213270595,2186,Total number of causes supported,Average number of causes supported,PR,,
799,All,,2013,total_causes,1.9105536197905504,1.7011781036547429,1.846851027478761,1.97425621210234,2635,Total number of causes supported,Average number of causes supported,QC,,
800,All,,2013,total_causes,2.619843368541181,2.3329051383878867,2.500053387048323,2.739633350034039,831,Total number of causes supported,Average number of causes supported,10,NL,
801,All,,2013,total_causes,2.481182285233432,2.5056652765283745,2.35933108330081,2.603033487166054,889,Total number of causes supported,Average number of causes supported,11,PE,
802,All,,2013,total_causes,2.32562317009483,2.410688583706206,2.215740666016186,2.435505674173474,1121,Total number of causes supported,Average number of causes supported,12,NS,
803,All,,2013,total_causes,2.149906843670348,2.5740122038807733,2.041444662249847,2.2583690250908486,1160,Total number of causes supported,Average number of causes supported,13,NB,
804,All,,2013,total_causes,1.9105536197905504,1.7011781036547429,1.846851027478761,1.97425621210234,2635,Total number of causes supported,Average number of causes supported,24,QC,
805,All,,2013,total_causes,2.1394859802922026,1.5123192198271482,2.0760696645397854,2.20290229604462,3036,Total number of causes supported,Average number of causes supported,35,ON,
806,All,,2013,total_causes,2.1814504596131346,2.271497430592172,2.084331125602564,2.278569793623705,1218,Total number of causes supported,Average number of causes supported,46,MB,
807,All,,2013,total_causes,2.240619193163212,2.6910306856309005,2.122441694671513,2.3587966916549097,968,Total number of causes supported,Average number of causes supported,47,SK,
808,All,,2013,total_causes,2.1390346712112307,2.539938859323576,2.032549489193537,2.245519853228924,1038,Total number of causes supported,Average number of causes supported,48,AB,
809,All,,2013,total_causes,1.883923116376858,2.406744683224416,1.7950559592604365,1.9727902734932796,1818,Total number of causes supported,Average number of causes supported,59,BC,
